pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL,fecha_publicacion,fecha_publicacion_exacta,visualizaciones,inmobiliaria,antiguedad_inmueble
48,"S/ 7,480,000 · USD 2,200,000",,Av. 15 de Enero al 500,"San Antonio, Miraflores",1130 m² tot.,19 dorm.,22 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-en-san-antonio-miraflores-149721476.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=48&n_pos=9,Publicado desde ayer,2026-04-30,,INMOBILIARIA PUGA,70 años
48,"S/ 918,000 · USD 255,000",S/ 250 Mantenimiento,Calle Castilla la Vieja,"La Castellana, Santiago de Surco",131 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-amplio-y-bien-iluminado-departamento-en-urb.-149721477.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=48&n_pos=10,Publicado desde ayer,2026-04-30,,INMOBILIARIA PUGA,9 años
48,"S/ 2,288,000 · USD 650,000",,Jr. Cahuide,"El Rosal, Santiago de Surco",558 m² tot.,12 dorm.,11 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-de-casa-precio-de-terreno-en-urb.-el-rosedal-149721475.html?n_src=Listado&n_pills=Parrilla&n_pg=48&n_pos=11,Publicado desde ayer,2026-04-30,,INMOBILIARIA PUGA,50 años
48,"S/ 3,528,000 · USD 980,000",,La Herradura,"La Planicie Zona Este, La Molina",1103 m² tot.,4 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-vendo-casa-frente-a-parque-en-la-herradura-la-91467500.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=48&n_pos=12,Publicado hace más de 1 año,,97 visualizaciones,LYRA PROPIEDADES,27 años
48,"S/ 470,000 · USD 135,000",S/ 350 Mantenimiento,Av. Paseo de la República,"Santa Catalina, La Victoria",62 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-atractivo-departamento-de-2-dorm.-en-av-paseo-de-148287880.html?n_src=Listado&n_pills=Gimnasio&n_pg=48&n_pos=13,Publicado hace 157 días,2025-11-25,67 visualizaciones,LYRA PROPIEDADES,5 años
48,"S/ 1,423,107 · USD 414,900",S/ 680 Mantenimiento,Av. Parque Sur 460,"Corpac, San Isidro",280 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-exclusivo-duplex-de-280-m-sup2--av-parque-149271151.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=48&n_pos=14,Publicado hace 47 días,2026-03-15,78 visualizaciones,DMAYO REAL ESTATE,8 años
48,"S/ 1,719,653 · USD 595,000",S/ 205 Mantenimiento,Miró Quesada al 200,"Golf, San Isidro",203 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-estupendo-departamento-remodelado-con-vista-149086357.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=48&n_pos=15,Publicado hace 66 días,2026-02-24,27 visualizaciones,EXP PERU S.A.C.,40 años
48,"S/ 302,400 · USD 90,000",S/ 90 Mantenimiento,"Dpto. en Victor Mantilla, Barrio Médico, Surquillo","Barrio Medico, Surquillo",64 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-dpto.-en-victor-mantilla-barrio-medico-surquillo-149086361.html?n_src=Listado&n_pg=48&n_pos=16,Publicado hace 66 días,2026-02-24,362 visualizaciones,EXP PERU S.A.C.,50 años
48,"S/ 844,000 · USD 248,000",,Urb. Los Cedros de Villa,"Los Cedros De Villa, Chorrillos",230 m² tot.,5 dorm.,5 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-urb.-los-cedros-de-villa-chorrillos-149701855.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=48&n_pos=17,Publicado hace 3 días,2026-04-28,15 visualizaciones,EXP PERU S.A.C.,32 años
48,"S/ 1,767,320 · USD 518,900",,JR. Cruz DEL SUR al 300,"Los Granados, Santiago de Surco",412 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamentoventa-duplex-con-piscina-149222595.html?n_src=Listado&n_pills=Parrilla&n_pg=48&n_pos=18,Publicado hace 53 días,2026-03-09,70 visualizaciones,EXP PERU S.A.C.,13 años
48,"S/ 1,076,400 · USD 299,000",,Calle El Peñon Urb. Lomas de la Planicie,"Rincon De La Planicie, La Molina",506 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-venta-urb.-lomas-de-la-planicie-cieneguilla-149645765.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=48&n_pos=19,Publicado hace 8 días,2026-04-23,83 visualizaciones,EXP PERU S.A.C.,3 años
48,"S/ 1,535,250 · USD 445,000",,AV Guardia Civil URB Corpac,"Corpac, San Isidro",285 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-amplio-flat-con-terraza-y-piscina-147791872.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=48&n_pos=20,Publicado hace 210 días,2025-10-03,29 visualizaciones,REMAX EXPO,A estrenar
48,"S/ 5,270,000 · USD 1,550,000",,Psje. Aromito al 100,"El Olivar, San Isidro",360 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-espectacular-casa-moderna-en-venta-el-olivar-san-149713968.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=48&n_pos=21,Publicado hace 2 días,2026-04-29,21 visualizaciones,PERU SOTHEBY'S INTERNATIONAL REALTY,20 años
48,"S/ 1,031,550 · USD 299,000",S/ 450 Mantenimiento,Calle paz y Perfecta Unión San Isidro,"Corpac, San Isidro",147 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-moderno-y-amplio-departamento-en-san-isidro-con-vista-149711104.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=48&n_pos=22,Publicado hace 2 días,2026-04-29,,THEMIS INMOBILIARIA,A estrenar
48,"S/ 3,400,000 · USD 1,000,000",,Calle Los Naranjos 283,"Orrantia, San Isidro",306 m² tot.,6 dorm.,5 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-moderna-casa-remodelada-como-oficina-en-el-corazon-de-149419591.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=48&n_pos=23,Publicado hace 32 días,2026-03-30,59 visualizaciones,Fabiola Serpa Tovar,15 años
48,"S/ 260,000 · USD 75,000",,Av. Monseñor Jorge Dintilhac 309,"Pando, San Miguel",58 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-av-monsenor-jorge-dintilhac-58-m-sup2-149643616.html?n_src=Listado&n_pg=48&n_pos=24,Publicado hace 8 días,2026-04-23,56 visualizaciones,Fabiola Serpa Tovar,20 años
48,"S/ 845,250 · USD 245,000",S/ 400 Mantenimiento,EL HERRAJE,"Alamos, Santiago de Surco",157 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-de-157-m-sup2--con-3-dorm.-en-venta-en-148525493.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=48&n_pos=25,Publicado hace 127 días,2025-12-25,16 visualizaciones,PAOLA PESCETTO ROMERO,20 años
48,"S/ 2,338,300 · USD 698,000",,Los Ruiseñores 4xx,"Corpac, San Isidro",336 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-c.-los-ruisenores-corpac-san-isidro-149490139.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=48&n_pos=26,Publicado hace 23 días,2026-04-08,126 visualizaciones,ALBERTO ARRIBAS PROPIEDADES S.A.C. [Persona Natural],35 años
48,"S/ 7,030,000 · USD 1,900,000",,LAS Canteras 1XX,"Las Casuarinas, Santiago de Surco",1200 m² tot.,3 dorm.,3 baños,5 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-casa-en-las-casuarinas-santiago-de-surco-146204867.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=48&n_pos=27,Publicado hace más de 1 año,,64 visualizaciones,ALBERTO ARRIBAS PROPIEDADES S.A.C. [Persona Natural],19 años
48,"S/ 7,082,250 · USD 1,995,000",S/ 600 Mantenimiento,Jirón LA Cuesta 3xx,"Las Casuarinas, Santiago de Surco",2657 m² tot.,5 dorm.,5 baños,10 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-de-2657-m-sup2--de-terreno-y-720-m-sup2-144533815.html?n_src=Listado&n_pills=Gimnasio&n_pg=48&n_pos=28,Publicado hace más de 1 año,,72 visualizaciones,ALBERTO ARRIBAS PROPIEDADES S.A.C. [Persona Natural],50 años
48,"S/ 1,520,200 · USD 459,000",S/ 700 Mantenimiento,Malecón Cisneros 239,"Malecón Cisneros, Miraflores",170 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-flat-170-m-sup2--3-dorm.-frente-al-mar-149185496.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=48&n_pos=29,Publicado hace 57 días,2026-03-05,283 visualizaciones,HC Grupo Inmobiliario,33 años
48,"S/ 781,470 · USD 228,000",S/ 700 Mantenimiento,José Gálvez Barrenechea al 100,"Corpac, San Isidro",100 m² tot.,,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclocin-venta-oficina-moderna-en-corpac-149704860.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=48&n_pos=30,Publicado hace 3 días,2026-04-28,,SELECT 360 IINMOBILIARIA SAC,5 años
49,"S/ 571,140 · USD 167,000",S/ 500 Mantenimiento,Av. Costa Peruana 1137,"El Silencio, Punta Hermosa",99 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcpin-venta-de-departamento-en-playa-el-silencio-punta-148130163.html?n_src=Listado&n_pills=Piscina&n_pg=49&n_pos=1,Publicado hace 176 días,2025-11-06,94 visualizaciones,NÁMICA INMOBILIARIA,10 años
49,"S/ 214,520 · USD 62,000",S/ 150 Mantenimiento,Av. 10 de Junio al 1000,"San Martín de Porres, Lima",55 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-en-san-martin-de-porres-149671823.html?n_src=Listado&n_pills=Seguridad&n_pg=49&n_pos=2,Publicado hace 5 días,2026-04-26,21 visualizaciones,REMAX AHORA,11 años
49,"S/ 632,000 · USD 185,000",S/ 350 Mantenimiento,Jirón Giuseppe Verdi,"Alamos, Santiago de Surco",110 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-excelente-departamento-con-mucha-iluminacion-149701400.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=49&n_pos=3,Publicado hace 3 días,2026-04-28,24 visualizaciones,CONTEMPO ASESORES INMOBILIARIOS S.A.C.,12 años
49,"S/ 3,315,500 · USD 950,000",S/ 700 Mantenimiento,Calle los Centinelas 125,"Las Casuarinas, Santiago de Surco",350 m² tot.,5 dorm.,5 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-con-piscina-en-casuarinas-5-dorm.-149699470.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=49&n_pos=4,Publicado hace 3 días,2026-04-28,,ACACIA CONSULTORES Y ASESORES S.A.C.,21 años
49,"S/ 2,285,950 · USD 655,000",,"Los Eucaliptos al 300, Molina Vieja","La Molina Vieja, La Molina",450 m² tot.,4 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-la-molina-149699374.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=49&n_pos=5,Publicado hace 3 días,2026-04-28,,REMAX AHORA,44 años
49,"S/ 536,000 · USD 160,000",,Jr. Máximo Gorbitz 820,"San Juan de Miraflores, Lima",160 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-se-vende-casa-como-terreno-en-san-juan-miraflores-149693637.html?n_src=Listado&n_pg=49&n_pos=6,Publicado hace 4 días,2026-04-27,19 visualizaciones,REMAX PRINCIPAL,A estrenar
49,"S/ 2,765,000 · USD 790,000",,Santa Ana,"Malecon Armendariz, Miraflores",534 m² tot.,5 dorm.,5 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-penthouse-duplex-en-malecon-armendariz-146913440.html?n_src=Listado&n_pills=Seguridad&n_pg=49&n_pos=7,Publicado hace 302 días,2025-07-03,44 visualizaciones,REMAX PRO,58 años
49,"S/ 820,000 · USD 237,000",S/ 400 Mantenimiento,Jirón Grimaldo Reategui del Aguila 323,"Chama, Santiago de Surco",127 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-127-m-sup2--cochera-doble-surco-149561160.html?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=49&n_pos=8,Publicado hace 16 días,2026-04-15,28 visualizaciones,RE/MAX CAPITAL,8 años
49,"S/ 1,870,000 · USD 579,000",,El Virreynato al 100,"Monterrico, Santiago de Surco",298 m² tot.,,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-calle-cerrada-con-piscina-149684253.html?n_src=Listado&n_pills=Piscina&n_pg=49&n_pos=9,Publicado hace 4 días,2026-04-27,,CASABIA,40 años
49,"S/ 491,810 · USD 143,000",,Los cedros de naranjal MZ E LT.03,"San Martín de Porres, Lima",125 m² tot.,10 dorm.,4 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-casa-de-2-pisos-mas-estacionamiento-en-san-148633926.html?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=49&n_pos=10,Publicado hace 109 días,2026-01-12,133 visualizaciones,GROVER ROSAS,17 años
49,"S/ 552,000 · USD 160,000",,Urb. Villa los Ángeles Izaguirre los Olivos,"Villa Los Angeles, Los Olivos",116 m² tot.,5 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-amplio-departamento-duplex-con-excelente-149671376.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=49&n_pos=11,Publicado hace 5 días,2026-04-26,21 visualizaciones,REMAX PRINCIPAL,16 años
49,"S/ 285,000",S/ 200 Mantenimiento,Calle Ignacio Seminario 903,"San Juan de Miraflores, Lima",73 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-departamento-de-73-m-sup2--bien-ubicado-en-148944899.html?n_src=Listado&n_pg=49&n_pos=12,Publicado hace 79 días,2026-02-11,80 visualizaciones,RE/MAX CAPITAL,2 años
49,"S/ 1,134,250 · USD 325,000",S/ 800 Mantenimiento,Urb. Orrantia al 100,"Orrantia, San Isidro",120 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-1er-piso-120-m-sup2--en-orrantia-149666053.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=49&n_pos=13,Publicado hace 5 días,2026-04-26,16 visualizaciones,Exclusiva Real Estate,A estrenar
49,"S/ 401,195 · USD 118,000",S/ 70 Mantenimiento,Impecable - Bello Flat DE 3 Dormitorios - Cochera - Piso 3,"Ariosto Matellini, Chorrillos",90 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-venta-en-matellini-de-3-habitaciones-149662775.html?n_src=Listado&n_pills=Seguridad&n_pg=49&n_pos=14,Publicado hace 5 días,2026-04-26,36 visualizaciones,DMAYO REAL ESTATE,10 años
49,"S/ 284,400 · USD 79,000",S/ 250 Mantenimiento,Av Las Gaviotas 2121,"Sagitario, Santiago de Surco",55 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-flat-55-m-sup2--1-dormitorio-primer-piso-terraza-149661990.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=49&n_pos=15,Publicado hace 5 días,2026-04-26,35 visualizaciones,LIÉN Boutique Inmobiliaria,13 años
49,"S/ 427,000 · USD 159,900",S/ 290 Mantenimiento,Avenida Reducto 14,"San Antonio, Miraflores",61 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-en-reducto-149661866.html?n_src=Listado&n_pills=Parrilla&n_pg=49&n_pos=16,Publicado hace 5 días,2026-04-26,41 visualizaciones,STM Inmobiliaria,15 años
49,"S/ 1,348,000 · USD 386,000",S/ 700 Mantenimiento,Av. Javier Prado,"Orrantia, San Isidro",144 m² tot.,3 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-exclusivo-departamento-en-san-isidro-145416115.html?n_src=Listado&n_pills=Seguridad&n_pg=49&n_pos=17,Publicado hace más de 1 año,,32 visualizaciones,Exploria Grupo Inmobiliario,4 años
49,"S/ 1,483,500 · USD 430,000",,EL Derby,"El Derby, Santiago de Surco",175 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-casa-en-venta-el-derby-monterrico-santiago-de-surco-149656971.html?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=49&n_pos=18,Publicado hace 6 días,2026-04-25,59 visualizaciones,DIAZ VIDAL NURIA LORENA LUCERO [Persona Natural],1 años
49,"S/ 799,210 · USD 229,000",,Calle Santa Isabel Pueblo Libre,"Pueblo Libre, Los Olivos",91 m² tot.,3 dorm.,3 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-departamento-estreno-primer-piso-pueblo-libre-147706097.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=49&n_pos=19,Publicado hace 219 días,2025-09-24,122 visualizaciones,REMAX PRINCIPAL,A estrenar
49,"S/ 871,000 · USD 260,000",,Grifo Olimpo,"San Martín de Porres, Lima",651 m² tot.,18 dorm.,11 baños,,https://www.adondevivir.com/propiedades/clasificado/vecllcin-venta-de-edificio-de-4-pisos-en-san-martin-de-porres-148882730.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=49&n_pos=20,Publicado hace 85 días,2026-02-05,24 visualizaciones,REMAX PRINCIPAL,15 años
49,"S/ 1,197,000 · USD 350,000",S/ 400 Mantenimiento,Avenida Esmeralda al 300,"Chacarilla, San Borja",235 m² tot.,3 dorm.,3 baños,4 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamento-en-1er.-piso-frente-al-pentagonito-148548443.html?n_src=Listado&n_pg=49&n_pos=21,Publicado hace 122 días,2025-12-30,69 visualizaciones,REMAX PRINCIPAL,25 años
49,"S/ 241,200 · USD 72,000",,"0051, San Martín de Porres 15109, Perú","San Martín de Porres, Lima",90 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-venta-esquina-san-martin-de-porres-148628067.html?n_src=Listado&n_pg=49&n_pos=22,Publicado hace 110 días,2026-01-11,73 visualizaciones,REMAX PRINCIPAL,10 años
49,Consultar precio,,Av Miguel Iglesias al Costado del Mercado Miguel Iglecias,"San Juan de Miraflores, Lima",125 m² tot.,8 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-de-espaciosa-casa-familiar-en-san-juan-de-147302543.html?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=49&n_pos=23,Publicado hace 260 días,2025-08-14,107 visualizaciones,REMAX PRINCIPAL,15 años
49,"S/ 450,000 · USD 120,000",,Pasaje LOS Helechos,"San Martín de Porres, Lima",120 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclcain-venta-de-terreno-a-un-paso-de-todo-en-san-martin-de-145660560.html?n_src=Listado&n_pg=49&n_pos=24,Publicado hace más de 1 año,,72 visualizaciones,REMAX PRINCIPAL,26 años
49,Consultar precio,,Av. Perú 2123,"San Martín de Porres, Lima",300 m² tot.,8 dorm.,6 baños,,https://www.adondevivir.com/propiedades/clasificado/vecllcin-edificio-en-venta-av-peru-cuadra-21-activo-148915673.html?n_src=Listado&n_pg=49&n_pos=25,Publicado hace 82 días,2026-02-08,94 visualizaciones,REMAX PRINCIPAL,55 años
49,"S/ 2,284,800 · USD 672,000",,Los Ficus Shangrila,"Los Ficus, Puente Piedra",1 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-terreno-ideal-todo-proyecto_buena-ubicacion-a-148356604.html?n_src=Listado&n_pg=49&n_pos=26,Publicado hace 150 días,2025-12-02,27 visualizaciones,REMAX PRINCIPAL,25 años
49,"S/ 569,500 · USD 170,000",,"C. Francisco Araoz Mz.a - Lt.20, San Martín De Porres 15109, Perú","San Martín de Porres, Lima",160 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain--oportunidad-en-smp!-casa-de-1-piso-con-3-dorm.-3-149107892.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=49&n_pos=27,Publicado hace 64 días,2026-02-26,91 visualizaciones,REMAX PRINCIPAL,31 años
49,"S/ 420,900 · USD 122,000",,Las Poncianas II Etapa al 0,"San Martín de Porres, Lima",220 m² tot.,4 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-descubre-la-casa-ideal-en-canta-callao-a-5-mn-de-la-147040922.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=49&n_pos=28,Publicado hace 289 días,2025-07-16,146 visualizaciones,REMAX PRINCIPAL,16 años
49,"S/ 867,650 · USD 259,000",,Urb. Los Viñedos de Surco,"Los Viñedos, Santiago de Surco",250 m² tot.,5 dorm.,4 baños,,https://www.adondevivir.com/propiedades/clasificado/veclcain-vendo-local-comercial-casa-3-pisos-148717846.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=49&n_pos=29,Publicado hace 101 días,2026-01-20,116 visualizaciones,REMAX PRINCIPAL,22 años
49,"S/ 837,500 · USD 250,000",,"Jirón los Robles, San Martín de Porres 15112, Perú","San Martín de Porres, Lima",267 m² tot.,,,,https://www.adondevivir.com/propiedades/clasificado/vecltein-terreno-urbano-cercado-con-oficinas-148642339.html?n_src=Listado&n_pg=49&n_pos=30,Publicado hace 108 días,2026-01-13,53 visualizaciones,REMAX PRINCIPAL,1 años
50,"S/ 942,300 · USD 270,000",,Calle Eleboros al 400,"San Juan de Lurigancho, Lima",280 m² tot.,5 dorm.,4 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclcain-se-vende-de-casa-en-san-juan-de-lurigancho-147351937.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=50&n_pos=1,Publicado hace 256 días,2025-08-18,109 visualizaciones,REMAX PRINCIPAL,25 años
