precio_pen,precio_usd,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,fecha_pub,distrito,nivel_socioeconomico,direccion_completa,latitud,longitud,URL
2200.0,,140.0,39.0,1.0,1.0,,10.0,,2025-06-17,surquillo,C,"paseo de la republica 4117 surquillo, surquillo",-12.1063921,-77.0267994,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-de-estreno-en-surquillo-limite-146672336.html
3321.0,900.0,350.0,104.0,3.0,2.0,1.0,,,,magdalena,B,"parque manuel gonzalez prada urbanizacion primavera 621 magdalena del ma, magdalena",-12.0920351,-77.0646762,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-moderno-departamento-frente-a-parque-146646274.html
3500.0,,300.0,65.0,2.0,2.0,1.0,2.0,32.0,2025-06-13,surco,A,"av manuel olguin cdra, santiago de surco",-12.0942486,-76.9738154,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-y-equipado-en-surco-142865048.html
2200.0,600.0,,28.0,,,,4.0,,,barranco,A,"av grau 1502, barranco",-12.0568452,-77.0147853,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-loft-semi-amoblado-en-barranco-$600-146711232.html
3251.0,900.0,,98.0,3.0,2.0,1.0,6.0,29.0,2025-06-13,miraflores,A,"av la paz 811 jenny matencio 932257327, miraflores",-12.1261144,-77.0268342,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-av-la-paz-ed.-boulevar-146711064.html
3982.0,1100.0,400.0,90.0,2.0,2.0,1.0,3.0,,2025-06-13,san isidro,A,"calle los halcones, san isidro",-12.0997377,-77.0204901,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-san-isidro-146711039.html
2700.0,745.0,170.0,115.0,3.0,3.0,1.0,,,,san miguel,B,"inca huasi, san miguel",-12.0674745,-77.0963497,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-piso-1-2-cochera-techada-146710504.html
2500.0,,250.0,54.0,2.0,2.0,1.0,2.0,30.0,2025-06-13,magdalena,B,"av brasil cdra 41 magdalena, magdalena",,,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-departamento-54-mt-piso-21-vista-externa-146647495.html
800.0,,,70.0,2.0,1.0,1.0,7.0,,2025-06-13,puente piedra,D,"av buenos aires 1005 puente piedra, puente piedra",-11.8600372,-77.0833141,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-y-acogedor-departamento-3er-146609939.html
2500.0,,220.0,65.0,2.0,2.0,1.0,4.0,137.0,2025-06-13,barranco,A,"av republica de panama 257 barranco 15049, barranco",-12.139593,-77.0181006,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-y-lindo-departamento-en-alquiler-65-mt-vista-146595506.html
900.0,,,100.0,2.0,1.0,,,,,los olivos,C,"las chirimoyas los olivos, los olivos",-11.9864782,-77.0683887,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-en-alquiler-3er-piso-146589535.html
900.0,,,75.0,2.0,1.0,,6.0,71.0,2025-06-14,los olivos,C,"pasaje 23 de mayo 109 los olivos, los olivos",-12.0097597,-77.0796905,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-y-acogedor-departamento-en-alquiler-146589246.html
2300.0,,150.0,80.0,3.0,,,,,,barranco,A,"jr ignacio mariategui 102 barranco, barranco",-12.1468288,-77.0195234,https://www.adondevivir.com/propiedades/clasificado/alclapin-barranco-i-3-dorm.-i-78-m-sup2--i-cocina-full-i-146710324.html
1980.0,550.0,150.0,85.0,2.0,1.0,,,,,miraflores,A,"recavarren 596 miraflores, miraflores",-12.1241832,-77.0341816,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-2-dorm-$550-x-malecon-balta-142540247.html
4050.0,1100.0,360.0,117.0,1.0,1.0,1.0,15.0,26.0,2025-06-13,miraflores,A,"calle vanderghen 2xx, miraflores",-12.1113491,-77.0392512,https://www.adondevivir.com/propiedades/clasificado/alclapin-acogedor-departamento-duplex-amoblado-y-equipado-en-146203116.html
1200.0,,,35.0,1.0,1.0,,10.0,67.0,2025-06-17,pueblo libre,B,"tura de la cuadra 15 de la avenida la mar, pueblo libre",-12.0816693,-77.0713237,https://www.adondevivir.com/propiedades/clasificado/alclapin-pueblo-libre-minidepartamento-en-1200-soles-146681911.html
1700.0,,,68.0,2.0,2.0,,10.0,186.0,2025-06-17,jesus maria,B,"cerca al centro comercial la rambla, jesus maria",-12.0888516,-77.0051573,https://www.adondevivir.com/propiedades/clasificado/alclapin-jesus-maria-departamento-en-1700-soles-145369105.html
2500.0,,300.0,80.0,3.0,2.0,1.0,1.0,37.0,2025-06-13,surquillo,C,"av mariscal caceres 327, surquillo",-12.1193503,-77.0221226,https://www.adondevivir.com/propiedades/clasificado/alclapin-centrico-bonito-y-acogedor-dpto-con-cochera-142543737.html
2600.0,700.0,180.0,100.0,3.0,2.0,,,,,surquillo,C,"alfa cisne 300 surquillo, surquillo",-12.1181509,-77.0047106,https://www.adondevivir.com/propiedades/clasificado/alclapin-funcional-departamento-la-calera-surquillo-146528186.html
2500.0,,1.0,140.0,4.0,2.0,1.0,12.0,,,la molina,A,"calle cataluna 100, la molina",-12.1105371,-76.94502829999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-zona-centrica-144563924.html
5600.0,1500.0,550.0,150.0,3.0,3.0,1.0,30.0,87.0,2025-06-12,miraflores,A,"malecon cisneros 1320, miraflores",-12.119952,-77.04364129999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-frente-al-mar-miraflores-146018598.html
1400.0,,,45.0,2.0,1.0,,1.0,169.0,2025-06-13,surquillo,C,"jiron domingo elias 1062, surquillo",-12.1106112,-77.0234538,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-minidpto-de-estreno-2-dorm.-surquillo-143353190.html
2883.0,790.0,,79.0,2.0,3.0,1.0,17.0,,2025-06-12,miraflores,A,"grimaldo del solar, miraflores",-12.126032,-77.025981,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-miraflores-146707283.html
2500.0,,190.0,74.0,3.0,1.0,,28.0,31.0,2025-06-12,miraflores,A,"calle bolognesi, miraflores",-12.1228866,-77.0358537,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-cerca-malecon-de-la-reserva-146707175.html
2906.0,800.0,200.0,116.0,3.0,1.0,1.0,32.0,74.0,2025-06-13,san isidro,A,"calle burgos san isidro, san isidro",-12.0897161,-77.0491106,https://www.adondevivir.com/propiedades/clasificado/alclapin-venta-de-departamento-en-1er-piso-con-dos-terrazas-146707055.html
3800.0,1050.0,300.0,76.0,3.0,2.0,1.0,1.0,,2025-06-13,pueblo libre,B,"jr jose santiago wagner 2874, pueblo libre",-12.0856041,-77.0653667,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-duplex-en-pueblo-libre-con-excelente-146706907.html
4575.0,1250.0,1.0,130.0,2.0,3.0,2.0,12.0,20.0,2025-06-13,surco,A,"eugenio campodonico 117 santiago de surco, santiago de surco",-12.1309508,-76.9901874,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-duplex-en-alquiler-en-santiago-de-surco-146706614.html
2680.0,730.0,320.0,80.0,,1.0,1.0,10.0,48.0,2025-06-12,san isidro,A,"av javier prado oeste 2367, san isidro",-12.0946308,-77.0562515,https://www.adondevivir.com/propiedades/clasificado/alclapin-balcon-full-amoblado-y-equipado-piscina-parrilla-90447631.html
3620.0,1000.0,250.0,84.0,2.0,2.0,1.0,5.0,,2025-06-12,miraflores,A,,-12.122486,-77.0313539,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-miraflores-146705701.html
4745.0,1300.0,512.0,127.0,2.0,2.0,1.0,29.0,,,san isidro,A,,-34.470829,-58.5286102,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-con-vista-al-golf-finamente-146565242.html
2100.0,,200.0,50.0,1.0,1.0,,24.0,,2025-06-13,miraflores,A,"jr manuel almenara 200, miraflores",-12.1206906,-77.0174431,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-en-4to-pisoen-miraflores-146705444.html
4500.0,1150.0,490.0,90.0,1.0,2.0,1.0,19.0,,2025-06-13,miraflores,A,"malecon cisneros, miraflores",-12.1229231,-77.0400963,https://www.adondevivir.com/propiedades/clasificado/alclapin-vista-al-mar-1-dorm-con-terraza-146705301.html
11160.0,,1400.0,384.0,3.0,4.0,2.0,30.0,,2025-06-12,miraflores,A,"av la paz 1610 dpto 701, miraflores",-12.1340011,-77.0254649,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-dpto-pent-house-amoblado-146705284.html
4500.0,260000.0,490.0,90.0,1.0,2.0,1.0,19.0,,2025-06-12,miraflores,A,"malecon cisneros, miraflores",-12.1229231,-77.0400963,https://www.adondevivir.com/propiedades/clasificado/veclapin-tu-hogar-con-vista-al-mar!-146705147.html
2000.0,,,55.0,2.0,2.0,,1.0,,,chorrillos,B,"av las gaviotas 442, chorrillos",-12.17321,-77.00212839999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-de-estreno-chorrillos-s-146705056.html
1800.0,,100.0,55.0,2.0,2.0,,2.0,32.0,2025-06-13,la victoria,C,"marcelino gonzales garcia, la victoria",,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-la-victoria-146704996.html
3515.0,950.0,,90.0,3.0,2.0,1.0,16.0,,2025-06-12,miraflores,A,"la paz 839, miraflores",-12.126481,-77.0267987,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-miraflores-av-la-paz-id:-3-8-4-146704649.html
3000.0,,,120.0,2.0,2.0,,4.0,17.0,2025-06-12,san borja,A,"calle berta morisot, san borja",-12.0926721,-77.0042674,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-moderno-departamento-amoblado-en-san-borja-146704252.html
4163.0,1150.0,550.0,120.0,3.0,2.0,1.0,,,,miraflores,A,"avenida 28 de julio 438, miraflores",-12.1268318,-77.0303366,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-en-el-corazon-de-miraflores-146421581.html
1800.0,,,65.0,2.0,2.0,,,,,pueblo libre,B,"cerca a la cuadra 3 decla avenida bolivar, pueblo libre",-12.0752195,-77.0540348,https://www.adondevivir.com/propiedades/clasificado/alclapin-pueblo-libre-departamento-con-2-dorm.-y-2-banos-en-146534929.html
1850.0,,,60.0,2.0,2.0,,,,,pueblo libre,B,"cerca a la cuadra 13 de la avenida cipriano dulanto, pueblo libre",-12.0813309,-77.05929689999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-pueblo-libre-departamento-en-edificio-con-2-dorm.-en-146467622.html
1650.0,,,65.0,2.0,1.0,,,,,jesus maria,B,"cerca al campo de marte, jesus maria",-12.0683312,-77.04138499999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-jesus-maria-departamento-en-edificio-en-1650-soles-146534852.html
3515.0,1000.0,300.0,90.0,2.0,2.0,1.0,8.0,,2025-06-13,miraflores,A,"ocharan miraflores, miraflores",-12.1276408,-77.0324126,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto.-amoblado-2-dorm.-con-banos-incluidos-52338345.html
4070.0,1100.0,500.0,100.0,2.0,2.0,1.0,2.0,48.0,2025-06-13,barranco,A,"san martin 512, barranco",-12.1409845,-77.023228,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-con-terraza-en-alquiler-2-dorm.-2-banos-146187966.html
5920.0,1600.0,500.0,125.0,2.0,2.0,1.0,2.0,,2025-06-12,miraflores,A,"malecon balta, miraflores",-12.1251193,-77.0337998,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-duplex-en-malecon-balta-mij61-65362635.html
4690.0,1300.0,398.0,164.0,3.0,2.0,1.0,10.0,,2025-06-13,miraflores,A,"calle bellavista, miraflores",-12.1215756,-77.0319849,https://www.adondevivir.com/propiedades/clasificado/alclapin-penthouse-duplex-de-3-habitacion-mij87-143209083.html
3600.0,,600.0,104.0,2.0,2.0,1.0,5.0,,2025-06-12,miraflores,A,"calle vicealmirante carbajal 139, miraflores",-12.1204418,-77.0405825,https://www.adondevivir.com/propiedades/clasificado/alclapin-impecable-dpto-en-alquiler-con-patio-y-parrilla-144284779.html
17500.0,4800.0,1500.0,450.0,3.0,4.0,3.0,3.0,36.0,2025-06-17,miraflores,A,"malecon de miraflores, miraflores",-12.1245227,-77.0383825,https://www.adondevivir.com/propiedades/clasificado/alclapin-lujo-absoluto:-vista-al-mar-y-jardin-privado!-amplio-90768991.html
15000.0,4499.0,1500.0,450.0,3.0,4.0,3.0,3.0,22.0,2025-06-17,barranco,A,"el acantilado de barranco, barranco",-12.1495134,-77.02343549999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-premium:-vista-al-mar-y-jardin-privado!-amplio-con-90768689.html
9800.0,890000.0,1000.0,300.0,3.0,4.0,2.0,8.0,68.0,,barranco,A,"malecon pedro de osma, barranco",-12.1563965,-77.0243838,https://www.adondevivir.com/propiedades/clasificado/veclapin-duplex-tipo-casita-con-salida-privada-terraza-y-vista-60382112.html
17000.0,4800.0,2000.0,450.0,3.0,4.0,3.0,2.0,27.0,2025-06-17,barranco,A,"el acantilado de barranco, barranco",-12.1495134,-77.02343549999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-premium:-vista-al-mar-y-jardin-privado!-amoblado-y-63134842.html
3300.0,,370.0,82.0,3.0,2.0,1.0,,,,miraflores,A,"calle coronel inclan 833 miraflores, miraflores",-12.111115,-77.0314712,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-flat-en-miraflores-amoblado-146611404.html
1750.0,470.0,160.0,45.0,1.0,1.0,1.0,40.0,327.0,2025-06-13,san isidro,A,"camino real 1121, san isidro",-12.1052499,-77.03868059999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-01-dormitorio-mono-146133790.html
3000.0,,,59.0,2.0,2.0,,0.0,,2025-06-18,magdalena,B,"av javier prado oeste 881, magdalena",-12.093081,-77.0599776,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-flat-de-estreno-en-magdalena-del-mar-146701323.html
2350.0,650.0,350.0,65.0,1.0,1.0,,30.0,16.0,2025-06-12,miraflores,A,"malecon 28 de julio, miraflores",-12.1261483,-77.0336387,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-sin-amoblar-de-1-habitacion-mij131-146565314.html
3400.0,910.0,350.0,100.0,3.0,3.0,1.0,10.0,170.0,2025-06-17,jesus maria,B,"huiracocha 2730 jesus maria, jesus maria",21.9635744,-102.3441041,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-huiracocha-2307-jesus-maria-146393903.html
1500.0,,180.0,67.0,3.0,2.0,,8.0,180.0,2025-06-13,chorrillos,B,"av guardia civil 8, chorrillos",-12.176249,-76.99153799999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-venta-frente-a-la-escuela-de-146462132.html
2500.0,700.0,220.0,49.0,1.0,1.0,1.0,4.0,22.0,2025-06-12,barranco,A,"av san martin 100, barranco",-12.1458585,-77.0226998,https://www.adondevivir.com/propiedades/clasificado/alclapin-venta-o-alquiler-de-dpto-en-barranco-incluye-deposito-146479342.html
2580.0,700.0,210.0,42.0,1.0,1.0,,8.0,41.0,2025-06-12,barranco,A,"av pedro de osma al 200, barranco",-12.1534504,-77.0228959,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-venta-o-alquiler-146506289.html
4500.0,1200.0,320.0,68.0,1.0,1.0,1.0,0.0,27.0,2025-06-12,barranco,A,"av el sol oeste 385, barranco",-12.1386795,-77.0250591,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-exclusivo-142582234.html
1600.0,,,72.0,2.0,1.0,,10.0,247.0,2025-06-12,la molina,A,"av flora tristan y av javier prado este, la molina",-12.0665309,-76.9440243,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-la-molina-2-dorm.-145583961.html
2555.0,700.0,240.0,67.0,1.0,2.0,1.0,9.0,,2025-06-12,miraflores,A,"cerca av pardo, miraflores",-12.1191345,-77.036787,https://www.adondevivir.com/propiedades/clasificado/alclapin-miraflores-bellisimo-departamento-1-dormitorio-67-146699965.html
11946.0,3300.0,1200.0,280.0,3.0,3.0,2.0,10.0,21.0,2025-06-11,san isidro,A,"calle republica 112, san isidro",-12.098334,-77.0351127,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-frente-al-parque-el-olivar-146698252.html
2500.0,675.0,350.0,85.0,3.0,2.0,1.0,10.0,120.0,2025-06-12,magdalena,B,"av brasil 3059, magdalena",-12.0883004,-77.0640554,https://www.adondevivir.com/propiedades/clasificado/alclapin--alquilado!-departamento-de-3-dorm.-cochera-146528753.html
4380.0,1200.0,550.0,100.0,2.0,2.0,1.0,,,,miraflores,A,"calle porta, miraflores",-12.1265382,-77.0326576,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-dpto-amoblado-de-2-dorm.-100-m-sup2--en-143599881.html
1350.0,,105.0,40.0,1.0,1.0,,13.0,172.0,2025-06-11,magdalena,B,"pasaje porvenir, magdalena",-6.3732083,-77.9016836,https://www.adondevivir.com/propiedades/clasificado/alclapin-magdalena:-alquiler-departamento-1er-piso-con-146565610.html
2800.0,,300.0,50.0,1.0,1.0,,3.0,20.0,2025-06-11,san isidro,A,"calle audiencia 196, san isidro",-12.0960017,-77.0320356,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-san-isidro-amoblado-146696217.html
2800.0,,300.0,100.0,3.0,3.0,1.0,12.0,,2025-06-11,surco,A,"calle las uvas 390, santiago de surco",-12.1363203,-77.0097059,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-lindo-departamento-en-condominio-surco-146695708.html
2900.0,800.0,150.0,102.0,2.0,2.0,1.0,19.0,19.0,2025-06-11,san borja,A,"johannes brahms, san borja",-12.099853,-76.9923175,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-en-calle-brahms-1xx-146695521.html
2625.0,700.0,240.0,50.0,1.0,1.0,1.0,12.0,,,miraflores,A,"28 de julio, miraflores",-8.0987741,-79.0207577,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-en-alquiler-miraflores-areas-comunes-precio-fijo!-58848706.html
1800.0,,,55.0,3.0,1.0,,30.0,193.0,2025-06-12,pueblo libre,B,"leguia y melendez 1787, pueblo libre",-12.0744252,-77.07253,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-primer-piso-en-alquiler-pueblo-libre-146472762.html
2400.0,,200.0,50.0,1.0,1.0,1.0,0.0,17.0,2025-06-12,barranco,A,"av el sol y malecon paul harris, barranco",-12.1382296,-77.02585409999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-barranco-146622212.html
4525.0,1200.0,670.0,160.0,2.0,2.0,1.0,11.0,26.0,2025-06-11,miraflores,A,"calle las acacias, miraflores",-12.1337199,-77.0253024,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-departamento-amoblado-con-terraza-privada-146693355.html
2800.0,767.0,300.0,68.0,3.0,2.0,1.0,3.0,39.0,2025-06-11,lince,B,"avenida arequipa 2441, lince",-12.088357,-77.0336071,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-03-dorm.-con-cochera-146587278.html
7300.0,2000.0,,374.0,3.0,3.0,,,,,miraflores,A,"calle santa isabel, miraflores",-12.1316526,-77.027638,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto.-casa-oficina-3-dorm.-terraza-duplex-274-146531822.html
2100.0,,,100.0,3.0,2.0,1.0,,,,jesus maria,B,"maximo abril, jesus maria",-12.0714916,-77.0395473,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindisimo-moderno-3dorm.-s-2100-soles-amplio-146623754.html
800.0,,120.0,50.0,2.0,1.0,,,,,callao,C,"calle los geranios - comas, callao",-12.0529525,-77.1066355,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-condominio-geranio-comas-146692033.html
2400.0,,250.0,87.0,3.0,2.0,1.0,10.0,65.0,2025-06-11,pueblo libre,B,"murillo 1144, pueblo libre",-12.0746409,-77.06601409999999,https://www.adondevivir.com/propiedades/clasificado/alclapin-piso-6-estrategica-ubicacion-3dorm-cochera-en-146691684.html
3630.0,1000.0,,94.0,2.0,2.0,1.0,0.0,,2025-06-12,surco,A,"jiron la carabela 131, santiago de surco",-12.1377408,-77.0049308,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-estreno!-146691325.html
2300.0,640.0,170.0,65.0,3.0,1.0,,5.0,22.0,2025-06-12,lince,B,"jiron manco segundo no2240, lince",-12.0851904,-77.0462263,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-lince-3-dorm.-cerca-a-plaza-146691094.html
2900.0,800.0,230.0,58.0,1.0,1.0,,0.0,,2025-06-11,lince,B,,-12.0848075,-77.0355629,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-estreno-en-lince-limite-con-146690695.html
