,Unnamed: 0,precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,nivel_socioeconomico,latitud,longitud,num_colegios_prox,num_malls_prox,num_hospitales_prox,año,mes,dia,dia_semana,semana,es_fin_de_semana,distrito_ate,distrito_barranco,distrito_brena,distrito_callao,distrito_carabayllo,distrito_chaclacayo,distrito_chorrillos,distrito_cieneguilla,distrito_comas,distrito_el agustino,distrito_independencia,distrito_jesus maria,distrito_la molina,distrito_la victoria,distrito_lima cercado,distrito_lince,distrito_los olivos,distrito_lurigancho,distrito_lurin,distrito_magdalena,distrito_miraflores,distrito_pachacamac,distrito_pucusana,distrito_pueblo libre,distrito_puente piedra,distrito_punta hermosa,distrito_punta negra,distrito_rimac,distrito_san bartolo,distrito_san borja,distrito_san isidro,distrito_san luis,distrito_san miguel,distrito_santa anita,distrito_santa maria del mar,distrito_sjl,distrito_sjm,distrito_smp,distrito_surco,distrito_surquillo,distrito_ves,distrito_vmt
4060,4060,3000.0,200.0,81.0,2.0,2.0,1.0,0.0,17.0,3,-12.082678,-77.0500825,15,0,4,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4061,4061,2800.0,340.0,70.0,2.0,2.0,1.0,3.0,61.0,3,-12.0926234,-77.0279922,1,0,2,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4062,4062,4380.0,650.0,160.0,3.0,2.0,1.0,20.0,46.0,4,-12.1229231,-77.0400963,2,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4063,4063,2100.0,140.0,48.0,1.0,1.0,1.0,4.0,61.0,2,-12.0834644,-77.0258481,4,0,0,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4064,4064,3650.0,450.0,117.0,3.0,2.0,1.0,12.0,116.0,4,-12.122978,-76.9856739,3,0,1,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4065,4065,2800.0,250.0,63.0,2.0,2.0,1.0,0.0,38.0,4,-12.1212056,-77.0180317,5,0,1,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4066,4066,3600.0,650.0,120.0,3.0,2.0,1.0,20.0,38.0,4,-12.1210252,-77.0409861,3,0,0,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4067,4067,1450.0,50.0,25.0,1.0,1.0,1.0,4.0,42.0,4,-12.1258432,-77.0237048,1,0,0,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4068,4068,2875.0,330.0,74.0,2.0,1.0,1.0,15.0,63.0,4,-12.0932141,-77.0460746,3,0,0,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4069,4069,1300.0,100.0,20.0,1.0,1.0,1.0,3.0,219.0,4,-12.0937273,-77.0359534,5,0,5,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4070,4070,3249.0,450.0,100.0,1.0,1.0,1.0,3.0,33.0,4,-12.0973593,-77.0324006,5,0,1,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4071,4071,3600.0,360.0,111.0,3.0,2.0,1.0,17.0,61.0,4,-12.1060117,-76.9682768,4,0,1,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4072,4072,1900.0,310.0,61.0,2.0,2.0,1.0,14.0,53.0,3,-12.0826627,-77.0729884,9,0,0,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4073,4073,2300.0,250.0,75.0,3.0,2.0,1.0,12.0,194.0,3,-12.0826427,-77.1036331,6,0,0,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4074,4074,3420.0,370.0,110.0,2.0,2.0,1.0,14.0,22.0,4,-12.122486,-77.0313539,5,1,2,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4075,4075,6956.0,310.0,180.0,3.0,2.0,2.0,0.0,22.0,4,-12.1187941,-76.9814352,6,0,0,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4076,4076,2875.0,428.0,100.0,2.0,2.0,1.0,14.0,23.0,4,-12.1221978,-77.0260545,3,0,0,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4077,4077,4378.0,366.0,134.0,3.0,2.0,2.0,18.0,61.0,4,-12.1232474,-77.0211403,1,0,1,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4078,4078,3960.0,310.0,80.0,1.0,2.0,1.0,0.0,61.0,4,-12.122486,-77.0313539,5,1,2,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4079,4079,2000.0,310.0,60.0,3.0,1.0,1.0,20.0,20.0,2,-12.05705,-77.04953619999999,18,0,0,2025,6,16,0,25,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4080,4080,4037.0,300.0,100.0,2.0,2.0,1.0,5.0,30.0,4,-12.1306411,-77.0236703,6,0,2,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4081,4081,14600.0,1500.0,393.0,4.0,4.0,3.0,12.0,35.0,4,-12.0916637,-77.0339347,6,0,5,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4082,4082,5872.0,850.0,149.0,2.0,2.0,2.0,10.0,36.0,4,-12.1113491,-77.0392512,8,0,3,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4083,4083,4800.0,330.0,81.0,2.0,2.0,1.0,1.0,61.0,4,-12.122486,-77.0313539,5,1,2,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4084,4084,5856.0,580.0,170.0,3.0,2.0,2.0,11.0,27.0,4,-12.1137075,-77.0465154,4,0,0,2025,3,5,2,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4085,4085,1990.0,290.0,65.0,2.0,2.0,1.0,0.0,21.0,3,-12.0747954,-77.1008502,11,0,2,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4086,4086,5035.0,750.0,150.0,3.0,3.0,2.0,7.0,25.0,4,-12.127813,-77.0295338,1,1,0,2025,6,10,1,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4087,4087,10136.0,900.0,232.0,3.0,3.0,3.0,9.0,23.0,4,-12.1243708,-77.0331454,5,1,2,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4088,4088,2990.0,263.0,80.0,2.0,2.0,1.0,8.0,61.0,4,-12.1221978,-77.0260545,3,0,0,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4089,4089,1900.0,310.0,83.0,2.0,1.0,1.0,22.0,28.0,3,-12.0689567,-77.09933149999999,7,0,2,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4090,4090,15498.0,310.0,490.0,5.0,4.0,2.0,14.0,61.0,4,-12.0841221,-76.96196979999999,0,0,0,2024,10,21,0,43,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4091,4091,4344.0,550.0,115.0,3.0,2.0,2.0,19.0,61.0,4,-12.1510425,-77.0218813,8,0,0,2025,6,9,0,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4092,4092,1600.0,100.0,70.0,2.0,1.0,1.0,25.0,71.0,2,-12.0834046,-77.0142153,9,0,0,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4093,4093,3085.0,320.0,70.0,1.0,1.0,1.0,5.0,61.0,4,-12.1407141,-77.0233624,9,0,0,2025,6,9,0,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4094,4094,3264.0,350.0,118.0,3.0,2.0,1.0,20.0,61.0,4,-12.15281,-77.023428,5,0,2,2025,6,10,1,24,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4095,4095,4452.0,350.0,88.0,2.0,2.0,1.0,9.0,61.0,4,-12.1222856,-77.03207410000002,6,1,2,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4096,4096,2300.0,310.0,140.0,3.0,1.0,1.0,300.0,108.0,3,-12.0636832,-77.1030799,3,0,0,2025,6,8,6,23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4097,4097,2900.0,200.0,60.0,2.0,2.0,1.0,0.0,43.0,3,-12.0837056,-77.0497372,12,0,4,2025,6,9,0,24,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4098,4098,680.0,110.0,57.0,3.0,1.0,1.0,2.0,32.0,2,-11.9288805,-77.0575252,9,0,0,2025,6,8,6,23,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4099,4099,2590.0,205.0,74.0,2.0,2.0,1.0,21.0,25.0,4,-12.1270015,-77.0269713,2,0,0,2025,6,8,6,23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4100,4100,8030.0,1100.0,356.0,3.0,2.0,2.0,27.0,61.0,4,-12.1166672,-76.9850678,7,0,0,2025,6,8,6,23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4101,4101,1900.0,180.0,40.0,1.0,1.0,1.0,0.0,98.0,3,-12.0852538,-77.0438805,15,0,1,2025,6,8,6,23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4102,4102,2450.0,290.0,71.0,3.0,2.0,1.0,5.0,34.0,2,-12.1124467,-77.0142638,8,1,0,2025,6,8,6,23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4103,4103,1500.0,90.0,55.0,2.0,1.0,1.0,30.0,61.0,4,-12.1430218,-77.0031716,12,0,0,2025,6,11,2,24,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
