precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,zona_apeim_cod
1900.0,,61.0,2.0,2.0,,14.0,6.0
2300.0,250.0,75.0,3.0,2.0,1.0,12.0,6.0
6956.0,,180.0,3.0,2.0,2.0,0.0,7.0
2000.0,,60.0,3.0,1.0,,20.0,4.0
1990.0,290.0,65.0,2.0,2.0,,0.0,6.0
1900.0,,83.0,2.0,1.0,,22.0,6.0
4344.0,550.0,115.0,3.0,2.0,2.0,19.0,8.0
1600.0,100.0,70.0,2.0,1.0,,25.0,4.0
3085.0,320.0,70.0,1.0,1.0,1.0,5.0,8.0
3264.0,350.0,118.0,3.0,2.0,1.0,20.0,8.0
2300.0,,140.0,3.0,1.0,,300.0,6.0
2900.0,200.0,60.0,2.0,2.0,1.0,0.0,6.0
8030.0,1100.0,356.0,3.0,2.0,2.0,27.0,7.0
1900.0,180.0,40.0,1.0,1.0,,0.0,6.0
2450.0,290.0,71.0,3.0,2.0,1.0,5.0,8.0
1500.0,90.0,55.0,2.0,1.0,,30.0,7.0
2560.0,332.0,60.0,1.0,1.0,2.0,5.0,8.0
5550.0,322.0,96.0,2.0,2.0,1.0,,8.0
2600.0,200.0,80.0,1.0,2.0,1.0,2.0,6.0
10370.0,,480.0,4.0,3.0,2.0,15.0,7.0
800.0,110.0,50.0,3.0,1.0,,1.0,1.0
3400.0,180.0,110.0,2.0,2.0,,10.0,7.0
1850.0,150.0,60.0,2.0,1.0,,35.0,7.0
2808.0,400.0,110.0,3.0,2.0,1.0,9.0,7.0
1400.0,,44.0,1.0,1.0,,15.0,8.0
2250.0,200.0,72.0,3.0,1.0,,,6.0
3000.0,,74.0,3.0,2.0,,0.0,6.0
3000.0,,74.0,3.0,2.0,1.0,1.0,6.0
1350.0,,40.0,1.0,1.0,,8.0,7.0
2340.0,475.0,60.0,1.0,1.0,1.0,12.0,7.0
1500.0,120.0,38.0,1.0,1.0,,7.0,6.0
2100.0,,69.0,3.0,2.0,,0.0,7.0
4900.0,510.0,130.0,3.0,2.0,2.0,9.0,7.0
3258.0,180.0,170.0,3.0,2.0,1.0,,7.0
2000.0,,80.0,2.0,1.0,,20.0,6.0
1450.0,250.0,18.0,1.0,1.0,,3.0,8.0
3000.0,,200.0,5.0,2.0,,20.0,7.0
8700.0,1072.0,235.0,3.0,3.0,2.0,30.0,7.0
2400.0,220.0,43.0,1.0,1.0,1.0,2.0,6.0
10220.0,1100.0,200.0,3.0,3.0,3.0,10.0,7.0
2600.0,210.0,50.0,1.0,1.0,,7.0,7.0
10860.0,1300.0,180.0,3.0,2.0,2.0,3.0,7.0
3100.0,400.0,87.0,3.0,2.0,1.0,10.0,6.0
2500.0,250.0,75.0,3.0,2.0,1.0,9.0,8.0
2200.0,280.0,55.0,2.0,2.0,1.0,12.0,6.0
1400.0,,68.0,3.0,2.0,,1.0,2.0
2350.0,,89.0,3.0,3.0,1.0,14.0,8.0
2300.0,,50.0,2.0,2.0,,6.0,6.0
1600.0,100.0,50.0,1.0,1.0,,15.0,7.0
2400.0,,67.0,2.0,2.0,1.0,,6.0
1800.0,,200.0,4.0,2.0,,15.0,2.0
1600.0,,60.0,2.0,1.0,,1.0,6.0
2500.0,160.0,84.0,3.0,2.0,,26.0,7.0
2600.0,220.0,42.0,1.0,1.0,,0.0,8.0
2100.0,,55.0,1.0,2.0,1.0,5.0,8.0
2100.0,160.0,70.0,3.0,2.0,,22.0,8.0
10450.0,1682.0,267.0,3.0,3.0,2.0,24.0,7.0
3650.0,538.0,105.0,3.0,2.0,2.0,6.0,8.0
1800.0,150.0,61.0,1.0,2.0,1.0,,4.0
