precio_pen,mantenimiento_soles,area_m2,num_dorm,num_banios,num_estac,antiguedad,num_visualizaciones,num_colegios_prox,num_hospitales_prox,total_ambientes,tiene_estac,tamano_cod,antiguedad_cod,nivel_socioeconomico_cod,total_servicios_prox
10580.0,1800.0,375.0,4.0,3.0,2.0,12.0,46.0,5,0,7.0,1,3.0,2.0,1.0,5
2700.0,,61.0,2.0,1.0,,9.0,,11,0,3.0,0,2.0,2.0,2.0,11
1750.0,120.0,30.0,1.0,1.0,,2.0,142.0,15,0,2.0,0,1.0,1.0,2.0,16
3420.0,350.0,90.0,2.0,2.0,1.0,6.0,59.0,6,1,4.0,1,2.0,2.0,1.0,7
2500.0,70.0,75.0,2.0,2.0,1.0,15.0,75.0,4,0,4.0,1,2.0,2.0,1.0,5
3480.0,550.0,95.0,3.0,2.0,1.0,2.0,46.0,10,2,5.0,1,2.0,1.0,1.0,13
2700.0,150.0,120.0,3.0,2.0,2.0,14.0,177.0,6,3,5.0,1,3.0,2.0,1.0,9
1900.0,200.0,50.0,2.0,1.0,,3.0,210.0,20,2,3.0,0,1.0,1.0,2.0,23
2950.0,290.0,55.0,2.0,1.0,1.0,5.0,48.0,8,0,3.0,1,2.0,1.0,1.0,8
2280.0,165.0,43.0,1.0,1.0,,8.0,152.0,2,0,2.0,0,1.0,2.0,2.0,2
5400.0,,171.0,2.0,3.0,2.0,18.0,72.0,3,1,5.0,1,3.0,2.0,1.0,4
2500.0,350.0,57.0,2.0,2.0,1.0,1.0,29.0,0,0,4.0,1,2.0,1.0,2.0,0
2370.0,230.0,55.0,1.0,1.0,1.0,6.0,21.0,5,0,2.0,1,2.0,2.0,1.0,5
3993.0,630.0,105.0,3.0,4.0,1.0,8.0,29.0,6,2,7.0,1,3.0,2.0,1.0,8
2300.0,220.0,60.0,1.0,,1.0,3.0,36.0,6,1,,1,2.0,1.0,3.0,7
2200.0,150.0,60.0,2.0,2.0,,,,14,3,4.0,0,2.0,,2.0,17
2300.0,220.0,59.0,1.0,,1.0,,,6,1,,1,2.0,,3.0,7
4070.0,,,,,,,,1,0,,0,,,1.0,1
2400.0,250.0,65.0,2.0,1.0,1.0,,,20,2,3.0,1,2.0,,2.0,23
2800.0,,90.0,2.0,1.0,1.0,13.0,67.0,10,2,3.0,1,2.0,2.0,1.0,12
2500.0,,120.0,2.0,2.0,,12.0,69.0,10,3,4.0,0,3.0,2.0,2.0,13
3980.0,,163.0,3.0,3.0,2.0,13.0,77.0,9,1,6.0,1,3.0,2.0,1.0,10
2000.0,,73.0,2.0,1.0,,12.0,152.0,9,0,3.0,0,2.0,2.0,3.0,9
4715.0,300.0,160.0,3.0,2.0,1.0,12.0,58.0,8,0,5.0,1,3.0,2.0,1.0,8
2400.0,230.0,85.0,2.0,2.0,,,,11,2,4.0,0,2.0,,2.0,13
2950.0,280.0,100.0,3.0,2.0,1.0,5.0,307.0,28,3,5.0,1,2.0,1.0,2.0,32
3000.0,200.0,65.0,2.0,2.0,1.0,,,11,1,4.0,1,2.0,,2.0,12
2600.0,400.0,80.0,3.0,2.0,1.0,,,14,1,5.0,1,2.0,,3.0,16
1600.0,170.0,46.0,1.0,1.0,,0.0,300.0,5,3,2.0,0,1.0,1.0,3.0,8
2200.0,,51.0,2.0,2.0,,4.0,88.0,21,1,4.0,0,2.0,1.0,2.0,22
3000.0,330.0,80.0,2.0,2.0,1.0,16.0,16.0,0,0,4.0,1,2.0,2.0,1.0,1
3630.0,450.0,89.0,2.0,2.0,1.0,9.0,39.0,7,0,4.0,1,2.0,2.0,1.0,11
3040.0,350.0,100.0,2.0,3.0,1.0,20.0,60.0,8,1,5.0,1,2.0,2.0,1.0,9
2200.0,250.0,50.0,2.0,1.0,,,,1,0,3.0,0,1.0,,1.0,1
4400.0,500.0,107.0,3.0,2.0,1.0,,,10,1,5.0,1,3.0,,1.0,11
6000.0,720.0,179.0,2.0,2.0,2.0,7.0,34.0,8,1,4.0,1,3.0,2.0,1.0,9
2250.0,210.0,36.0,,1.0,1.0,8.0,,6,2,,1,1.0,2.0,1.0,8
3190.0,280.0,60.0,1.0,2.0,1.0,9.0,48.0,8,1,3.0,1,2.0,2.0,1.0,9
4995.0,420.0,107.0,3.0,2.0,1.0,8.0,16.0,8,1,5.0,1,3.0,2.0,1.0,9
2600.0,200.0,45.0,1.0,1.0,,2.0,17.0,9,0,2.0,0,1.0,1.0,1.0,9
3750.0,420.0,82.0,1.0,2.0,1.0,7.0,41.0,8,1,3.0,1,2.0,2.0,1.0,9
4125.0,420.0,92.0,2.0,2.0,1.0,8.0,27.0,8,1,4.0,1,2.0,2.0,1.0,9
2250.0,210.0,40.0,1.0,1.0,1.0,3.0,42.0,9,0,2.0,1,1.0,1.0,1.0,9
2745.0,360.0,72.0,3.0,2.0,,,,15,0,5.0,0,2.0,,2.0,15
2500.0,230.0,62.0,1.0,,,0.0,37.0,6,2,,0,2.0,1.0,1.0,8
4000.0,400.0,82.0,2.0,2.0,1.0,5.0,46.0,8,0,4.0,1,2.0,1.0,1.0,8
2200.0,200.0,78.0,3.0,2.0,,,,12,2,5.0,0,2.0,,2.0,14
3000.0,400.0,65.0,2.0,2.0,1.0,3.0,88.0,6,0,4.0,1,2.0,1.0,1.0,7
2700.0,,130.0,3.0,2.0,1.0,,,9,0,5.0,1,3.0,,1.0,9
2700.0,270.0,100.0,4.0,3.0,1.0,13.0,84.0,12,2,7.0,1,2.0,2.0,2.0,14
2700.0,280.0,47.0,2.0,2.0,,0.0,95.0,5,1,4.0,0,1.0,1.0,3.0,8
3000.0,250.0,63.0,2.0,2.0,1.0,0.0,113.0,8,1,4.0,1,2.0,1.0,1.0,9
2350.0,200.0,79.0,3.0,2.0,1.0,7.0,66.0,14,1,5.0,1,2.0,2.0,2.0,15
7500.0,500.0,147.0,3.0,2.0,2.0,16.0,31.0,3,0,5.0,1,3.0,2.0,1.0,3
3680.0,300.0,90.0,1.0,2.0,2.0,6.0,,11,0,3.0,1,2.0,2.0,1.0,11
6516.0,775.0,162.0,3.0,2.0,1.0,35.0,37.0,3,0,5.0,1,3.0,3.0,1.0,3
2600.0,400.0,84.0,2.0,2.0,1.0,8.0,91.0,14,3,4.0,1,2.0,2.0,2.0,17
4810.0,600.0,150.0,3.0,2.0,2.0,13.0,60.0,3,4,5.0,1,3.0,2.0,1.0,7
2600.0,250.0,74.0,2.0,2.0,,1.0,,13,1,4.0,0,2.0,1.0,2.0,14
2895.0,,86.0,3.0,2.0,,6.0,40.0,12,1,5.0,0,2.0,2.0,2.0,13
2960.0,280.0,90.0,2.0,2.0,1.0,3.0,61.0,9,0,4.0,1,2.0,1.0,1.0,9
2500.0,300.0,70.0,3.0,2.0,,5.0,80.0,16,3,5.0,0,2.0,1.0,2.0,19
2527.0,,70.0,1.0,1.0,1.0,17.0,16.0,2,1,2.0,1,2.0,2.0,1.0,3
2800.0,250.0,70.0,2.0,2.0,1.0,5.0,38.0,11,4,4.0,1,2.0,1.0,2.0,16
1700.0,,100.0,3.0,2.0,,1.0,91.0,1,0,5.0,0,2.0,1.0,4.0,1
2650.0,,126.0,3.0,2.0,1.0,10.0,89.0,13,1,5.0,1,3.0,2.0,2.0,14
3400.0,350.0,75.0,2.0,2.0,1.0,3.0,64.0,0,1,4.0,1,2.0,1.0,1.0,1
2580.0,280.0,69.0,2.0,2.0,1.0,3.0,54.0,11,1,4.0,1,2.0,1.0,2.0,13
3480.0,330.0,120.0,2.0,1.0,1.0,30.0,58.0,8,3,3.0,1,3.0,3.0,1.0,11
3100.0,400.0,71.0,2.0,2.0,,0.0,68.0,6,2,4.0,0,2.0,1.0,1.0,9
3583.0,350.0,87.0,2.0,1.0,1.0,9.0,,5,2,3.0,1,2.0,2.0,1.0,7
4440.0,550.0,126.0,3.0,3.0,1.0,5.0,128.0,1,0,6.0,1,3.0,1.0,1.0,1
2600.0,,65.0,3.0,2.0,1.0,0.0,203.0,4,1,5.0,1,2.0,1.0,1.0,5
1500.0,150.0,80.0,2.0,1.0,,4.0,43.0,10,1,3.0,0,2.0,1.0,3.0,11
3600.0,380.0,92.0,2.0,2.0,1.0,2.0,42.0,7,0,4.0,1,2.0,1.0,1.0,7
2800.0,226.0,45.0,1.0,1.0,1.0,0.0,22.0,0,0,2.0,1,1.0,1.0,1.0,0
2920.0,280.0,45.0,1.0,1.0,,3.0,,0,0,2.0,0,1.0,1.0,1.0,0
2400.0,240.0,60.0,1.0,2.0,,3.0,37.0,9,5,3.0,0,2.0,1.0,2.0,14
6240.0,410.0,138.0,3.0,2.0,2.0,2.0,,2,0,5.0,1,3.0,1.0,1.0,3
2720.0,450.0,75.0,1.0,1.0,1.0,20.0,,2,0,2.0,1,2.0,2.0,1.0,3
3800.0,,100.0,3.0,2.0,1.0,8.0,99.0,18,3,5.0,1,2.0,2.0,2.0,21
6300.0,700.0,144.0,2.0,2.0,2.0,9.0,25.0,0,1,4.0,1,3.0,2.0,1.0,1
3450.0,280.0,175.0,3.0,3.0,2.0,17.0,48.0,1,0,6.0,1,3.0,2.0,1.0,1
2900.0,200.0,89.0,2.0,2.0,1.0,8.0,94.0,10,3,4.0,1,2.0,2.0,1.0,13
1650.0,180.0,42.0,2.0,1.0,,1.0,20.0,13,0,3.0,0,1.0,1.0,2.0,13
2350.0,250.0,67.0,3.0,2.0,,1.0,,13,0,5.0,0,2.0,1.0,2.0,13
1800.0,,90.0,2.0,1.0,1.0,8.0,161.0,5,0,3.0,1,2.0,2.0,1.0,6
11160.0,1400.0,384.0,3.0,4.0,2.0,5.0,44.0,2,0,7.0,1,3.0,1.0,1.0,3
2500.0,280.0,90.0,3.0,2.0,,9.0,64.0,8,0,5.0,0,2.0,2.0,2.0,8
1700.0,,95.0,,1.0,,28.0,59.0,14,3,,0,2.0,3.0,2.0,18
2200.0,140.0,80.0,2.0,1.0,,5.0,,2,0,3.0,0,2.0,1.0,4.0,3
2812.0,,71.0,3.0,2.0,1.0,0.0,49.0,11,1,5.0,1,2.0,1.0,3.0,13
2715.0,250.0,80.0,2.0,2.0,1.0,12.0,49.0,16,0,4.0,1,2.0,2.0,2.0,16
3650.0,365.0,91.0,1.0,2.0,1.0,3.0,45.0,5,0,3.0,1,2.0,1.0,1.0,6
2300.0,210.0,40.0,1.0,1.0,,,,8,0,2.0,0,1.0,,1.0,8
4920.0,250.0,100.0,2.0,2.0,1.0,5.0,,9,0,4.0,1,2.0,1.0,1.0,9
3600.0,450.0,116.0,3.0,2.0,1.0,17.0,110.0,3,0,5.0,1,3.0,2.0,1.0,4
2500.0,250.0,45.0,1.0,1.0,,0.0,29.0,9,1,2.0,0,1.0,1.0,1.0,10
3000.0,320.0,80.0,2.0,2.0,1.0,10.0,36.0,8,3,4.0,1,2.0,2.0,1.0,11
3375.0,650.0,80.0,1.0,1.0,,2.0,,10,2,2.0,0,2.0,1.0,1.0,12
4070.0,400.0,90.0,2.0,2.0,1.0,12.0,26.0,7,2,4.0,1,2.0,2.0,1.0,9
2770.0,260.0,85.0,1.0,1.0,1.0,10.0,125.0,7,1,2.0,1,2.0,2.0,1.0,8
2380.0,,50.0,1.0,1.0,1.0,10.0,50.0,7,2,2.0,1,1.0,2.0,1.0,9
3885.0,550.0,125.0,2.0,2.0,2.0,15.0,128.0,5,4,4.0,1,3.0,2.0,1.0,9
2300.0,200.0,30.0,1.0,1.0,,10.0,17.0,8,1,2.0,0,1.0,2.0,1.0,9
1810.0,150.0,26.0,1.0,1.0,,5.0,94.0,9,0,2.0,0,1.0,1.0,1.0,9
4590.0,,165.0,4.0,3.0,1.0,12.0,79.0,7,1,7.0,1,3.0,2.0,2.0,8
1400.0,100.0,12.0,1.0,1.0,,0.0,128.0,9,1,2.0,0,1.0,1.0,1.0,10
2300.0,250.0,95.0,3.0,2.0,1.0,7.0,341.0,4,1,5.0,1,2.0,2.0,1.0,5
2850.0,300.0,100.0,1.0,3.0,,5.0,32.0,13,2,4.0,0,2.0,1.0,1.0,19
2000.0,140.0,47.0,1.0,1.0,,,,17,0,2.0,0,1.0,,2.0,18
2980.0,350.0,80.0,3.0,2.0,1.0,4.0,47.0,8,0,5.0,1,2.0,1.0,2.0,8
1900.0,200.0,43.0,1.0,1.0,,0.0,406.0,18,3,2.0,0,1.0,1.0,2.0,21
1200.0,,45.0,1.0,1.0,,1.0,417.0,4,1,2.0,0,1.0,1.0,1.0,5
2600.0,300.0,49.0,1.0,1.0,,10.0,,9,0,2.0,0,1.0,2.0,1.0,9
1250.0,,19.0,1.0,1.0,,2.0,696.0,11,4,2.0,0,1.0,1.0,1.0,15
2800.0,250.0,70.0,1.0,1.0,,10.0,51.0,7,2,2.0,0,2.0,2.0,1.0,9
3620.0,530.0,105.0,3.0,2.0,2.0,10.0,,7,0,5.0,1,3.0,2.0,1.0,9
2150.0,250.0,80.0,3.0,2.0,,0.0,433.0,10,1,5.0,0,2.0,1.0,2.0,11
1600.0,120.0,67.0,3.0,1.0,1.0,,,8,0,4.0,1,2.0,,1.0,8
2300.0,12.0,120.0,3.0,2.0,,20.0,198.0,5,1,5.0,0,3.0,2.0,3.0,8
2755.0,410.0,73.0,1.0,1.0,1.0,,,10,0,2.0,1,2.0,,1.0,11
2500.0,280.0,82.0,2.0,2.0,1.0,15.0,121.0,2,4,4.0,1,2.0,2.0,1.0,6
1850.0,170.0,66.0,2.0,2.0,,0.0,20.0,13,0,4.0,0,2.0,1.0,2.0,13
2847.0,280.0,98.0,3.0,1.0,1.0,26.0,121.0,3,7,4.0,1,2.0,3.0,1.0,10
1000.0,100.0,51.0,2.0,1.0,,5.0,167.0,0,0,3.0,0,2.0,1.0,3.0,0
3145.0,260.0,64.0,1.0,1.0,1.0,17.0,43.0,4,0,2.0,1,2.0,2.0,1.0,4
4995.0,,107.0,3.0,2.0,1.0,15.0,16.0,10,0,5.0,1,3.0,2.0,1.0,12
1850.0,160.0,48.0,1.0,1.0,,2.0,264.0,13,3,2.0,0,1.0,1.0,2.0,16
2700.0,325.0,60.0,2.0,2.0,1.0,,,10,3,4.0,1,2.0,,1.0,13
1700.0,250.0,60.0,2.0,1.0,,4.0,423.0,12,2,3.0,0,2.0,1.0,2.0,14
1600.0,150.0,70.0,2.0,1.0,,10.0,431.0,0,0,3.0,0,2.0,2.0,2.0,0
3145.0,,70.0,1.0,1.0,1.0,6.0,,9,0,2.0,1,2.0,2.0,1.0,9
1750.0,200.0,64.0,3.0,2.0,,2.0,97.0,0,0,5.0,0,2.0,1.0,2.0,0
5963.0,600.0,140.0,4.0,3.0,2.0,12.0,48.0,2,0,7.0,1,3.0,2.0,1.0,3
4400.0,600.0,135.0,3.0,3.0,1.0,,,0,2,6.0,1,3.0,,2.0,2
1000.0,,90.0,2.0,2.0,,,,0,0,4.0,0,2.0,,3.0,0
2999.0,150.0,120.0,3.0,2.0,1.0,1.0,66.0,6,0,5.0,1,3.0,1.0,1.0,7
3832.0,480.0,100.0,2.0,2.0,1.0,15.0,30.0,10,3,4.0,1,2.0,2.0,1.0,13
2000.0,,35.0,1.0,1.0,1.0,1.0,135.0,4,0,2.0,1,1.0,1.0,1.0,5
1500.0,100.0,65.0,2.0,2.0,,4.0,67.0,21,0,4.0,0,2.0,1.0,3.0,21
4560.0,200.0,180.0,3.0,2.0,1.0,2.0,114.0,7,2,5.0,1,3.0,1.0,1.0,11
2346.0,270.0,60.0,1.0,1.0,1.0,12.0,38.0,12,0,2.0,1,2.0,2.0,1.0,13
3100.0,290.0,120.0,4.0,3.0,1.0,10.0,123.0,13,0,7.0,1,3.0,2.0,2.0,13
3110.0,350.0,64.0,1.0,1.0,1.0,10.0,43.0,9,3,2.0,1,2.0,2.0,1.0,12
5000.0,800.0,137.0,3.0,3.0,2.0,10.0,41.0,5,0,6.0,1,3.0,2.0,1.0,5
7300.0,787.0,155.0,3.0,2.0,1.0,15.0,61.0,4,0,5.0,1,3.0,2.0,1.0,4
2920.0,250.0,45.0,1.0,1.0,1.0,,,8,0,2.0,1,1.0,,1.0,8
2880.0,330.0,90.0,2.0,2.0,1.0,9.0,204.0,3,0,4.0,1,2.0,2.0,1.0,4
2590.0,230.0,43.0,1.0,1.0,1.0,3.0,21.0,12,0,2.0,1,1.0,1.0,1.0,13
6105.0,500.0,206.0,3.0,3.0,2.0,14.0,48.0,4,6,6.0,1,3.0,2.0,1.0,10
2200.0,200.0,74.0,3.0,2.0,1.0,2.0,215.0,14,0,5.0,1,2.0,1.0,1.0,14
2900.0,200.0,45.0,1.0,1.0,,0.0,,13,0,2.0,0,1.0,1.0,1.0,13
2550.0,200.0,47.0,1.0,1.0,1.0,7.0,88.0,5,0,2.0,1,1.0,2.0,2.0,5
2370.0,200.0,77.0,1.0,1.0,,2.0,38.0,8,0,2.0,0,2.0,1.0,1.0,8
1200.0,100.0,66.0,3.0,1.0,,5.0,136.0,0,0,4.0,0,2.0,1.0,3.0,0
6500.0,400.0,267.0,5.0,3.0,2.0,10.0,38.0,7,0,8.0,1,3.0,2.0,1.0,7
2291.0,280.0,50.0,1.0,1.0,1.0,,,11,0,2.0,1,1.0,,1.0,13
1500.0,180.0,40.0,,,,0.0,216.0,8,0,,0,1.0,1.0,2.0,8
1000.0,,40.0,1.0,1.0,,1.0,,12,1,2.0,0,1.0,1.0,3.0,13
1700.0,140.0,46.0,1.0,1.0,,,,12,2,2.0,0,1.0,,2.0,14
2700.0,200.0,42.0,1.0,1.0,,0.0,,4,1,2.0,0,1.0,1.0,1.0,6
2400.0,220.0,65.0,2.0,1.0,,5.0,85.0,9,1,3.0,0,2.0,1.0,2.0,10
2800.0,,60.0,2.0,2.0,,0.0,52.0,8,0,4.0,0,2.0,1.0,2.0,8
2299.0,149.0,91.0,1.0,1.0,,26.0,65.0,9,2,2.0,0,2.0,3.0,1.0,12
2300.0,150.0,90.0,1.0,1.0,,25.0,69.0,7,1,2.0,0,2.0,3.0,1.0,9
3100.0,350.0,85.0,3.0,2.0,1.0,6.0,35.0,5,2,5.0,1,2.0,2.0,2.0,7
3600.0,350.0,146.0,3.0,3.0,1.0,2.0,178.0,14,5,6.0,1,3.0,1.0,2.0,19
5200.0,680.0,138.0,2.0,2.0,2.0,5.0,37.0,5,2,4.0,1,3.0,1.0,1.0,7
3285.0,250.0,150.0,3.0,2.0,1.0,25.0,75.0,6,0,5.0,1,3.0,3.0,1.0,6
1300.0,105.0,50.0,1.0,1.0,,6.0,311.0,0,0,2.0,0,1.0,2.0,2.0,0
4662.0,470.0,101.0,2.0,2.0,2.0,5.0,30.0,1,1,4.0,1,3.0,1.0,1.0,2
4000.0,200.0,120.0,2.0,1.0,,30.0,63.0,5,1,3.0,0,3.0,3.0,1.0,6
2000.0,200.0,52.0,1.0,1.0,1.0,0.0,47.0,9,1,2.0,1,2.0,1.0,2.0,10
2230.0,150.0,40.0,1.0,1.0,,40.0,63.0,5,3,2.0,0,1.0,3.0,1.0,8
4750.0,410.0,160.0,3.0,4.0,1.0,5.0,26.0,7,0,7.0,1,3.0,1.0,1.0,7
2850.0,335.0,75.0,2.0,1.0,1.0,,,7,0,3.0,1,2.0,,1.0,7
2293.0,,79.0,1.0,,,1.0,93.0,8,2,,0,2.0,1.0,1.0,11
6660.0,,220.0,3.0,2.0,1.0,25.0,,6,2,5.0,1,3.0,3.0,1.0,8
2500.0,300.0,86.0,3.0,2.0,,17.0,95.0,13,0,5.0,0,2.0,2.0,2.0,13
3800.0,380.0,66.0,2.0,2.0,1.0,1.0,,9,1,4.0,1,2.0,1.0,1.0,10
2534.0,220.0,41.0,1.0,1.0,,,,8,0,2.0,0,1.0,,1.0,8
2300.0,160.0,54.0,2.0,1.0,,5.0,66.0,10,0,3.0,0,2.0,1.0,3.0,11
4255.0,315.0,63.0,2.0,2.0,1.0,1.0,,5,0,4.0,1,2.0,1.0,1.0,5
7137.0,,280.0,4.0,3.0,2.0,1.0,89.0,4,1,7.0,1,3.0,1.0,1.0,5
2900.0,,80.0,3.0,2.0,1.0,0.0,47.0,8,0,5.0,1,2.0,1.0,3.0,8
2775.0,230.0,50.0,1.0,1.0,2.0,11.0,45.0,11,0,2.0,1,1.0,2.0,1.0,11
2400.0,300.0,80.0,3.0,2.0,1.0,1.0,365.0,5,1,5.0,1,2.0,1.0,3.0,8
2400.0,180.0,70.0,2.0,2.0,,26.0,198.0,11,2,4.0,0,2.0,3.0,1.0,13
2100.0,200.0,43.0,1.0,1.0,,4.0,53.0,11,0,2.0,0,1.0,1.0,1.0,13
2900.0,580.0,63.0,1.0,1.0,1.0,14.0,65.0,9,0,2.0,1,2.0,2.0,1.0,11
1600.0,125.0,81.0,3.0,2.0,,3.0,85.0,0,0,5.0,0,2.0,1.0,3.0,0
3700.0,500.0,115.0,2.0,2.0,2.0,12.0,78.0,0,1,4.0,1,3.0,2.0,1.0,1
3294.0,365.0,85.0,2.0,2.0,1.0,10.0,30.0,4,1,4.0,1,2.0,2.0,1.0,5
4387.0,380.0,120.0,3.0,2.0,1.0,8.0,29.0,20,0,5.0,1,3.0,2.0,1.0,21
3840.0,300.0,60.0,2.0,2.0,1.0,4.0,,11,0,4.0,1,2.0,1.0,1.0,11
2700.0,250.0,40.0,1.0,1.0,,,,9,1,2.0,0,1.0,,1.0,10
3100.0,270.0,80.0,2.0,2.0,1.0,14.0,30.0,8,2,4.0,1,2.0,2.0,1.0,10
1600.0,,44.0,1.0,1.0,,30.0,148.0,18,2,2.0,0,1.0,3.0,2.0,21
3300.0,550.0,120.0,2.0,2.0,2.0,6.0,76.0,10,1,4.0,1,3.0,2.0,1.0,11
2200.0,280.0,79.0,3.0,2.0,1.0,1.0,59.0,13,0,5.0,1,2.0,1.0,2.0,13
2700.0,300.0,62.0,2.0,2.0,1.0,0.0,23.0,0,0,4.0,1,2.0,1.0,2.0,0
2535.0,480.0,62.0,1.0,1.0,1.0,11.0,35.0,7,0,2.0,1,2.0,2.0,1.0,7
5110.0,500.0,130.0,3.0,2.0,2.0,10.0,48.0,7,1,5.0,1,3.0,2.0,1.0,8
2500.0,250.0,100.0,3.0,2.0,1.0,,,11,1,5.0,1,2.0,,3.0,12
5460.0,460.0,140.0,3.0,2.0,2.0,4.0,20.0,4,1,5.0,1,3.0,1.0,1.0,6
4560.0,350.0,110.0,3.0,3.0,1.0,30.0,,8,0,6.0,1,3.0,3.0,1.0,9
2400.0,250.0,75.0,2.0,2.0,,6.0,126.0,13,3,4.0,0,2.0,2.0,2.0,18
2960.0,150.0,44.0,1.0,1.0,,0.0,56.0,2,0,2.0,0,1.0,1.0,1.0,2
3300.0,470.0,100.0,3.0,2.0,1.0,10.0,66.0,20,1,5.0,1,2.0,2.0,2.0,21
2800.0,380.0,69.0,3.0,2.0,1.0,,,3,0,5.0,1,2.0,,1.0,6
2800.0,400.0,55.0,2.0,2.0,1.0,3.0,81.0,0,0,4.0,1,2.0,1.0,1.0,0
4700.0,450.0,132.0,3.0,2.0,2.0,,,5,2,5.0,1,3.0,,1.0,7
3800.0,260.0,180.0,3.0,2.0,2.0,12.0,252.0,8,0,5.0,1,3.0,2.0,2.0,8
9175.0,1123.0,213.0,3.0,3.0,2.0,25.0,46.0,4,0,6.0,1,3.0,3.0,1.0,4
2000.0,,117.0,2.0,,1.0,25.0,199.0,10,0,,1,3.0,3.0,3.0,10
2100.0,200.0,80.0,2.0,2.0,,10.0,162.0,4,1,4.0,0,2.0,2.0,1.0,5
4600.0,300.0,300.0,3.0,2.0,1.0,15.0,408.0,3,2,5.0,1,3.0,2.0,1.0,6
2280.0,280.0,43.0,1.0,1.0,1.0,,,10,0,2.0,1,1.0,,1.0,10
3486.0,370.0,140.0,2.0,2.0,1.0,14.0,107.0,1,0,4.0,1,3.0,2.0,1.0,2
3200.0,99.0,135.0,3.0,2.0,,3.0,197.0,14,1,5.0,0,3.0,1.0,2.0,15
2392.0,290.0,56.0,1.0,1.0,1.0,,,2,0,2.0,1,2.0,,1.0,2
2940.0,280.0,80.0,1.0,2.0,,8.0,21.0,6,0,3.0,0,2.0,2.0,1.0,8
1650.0,250.0,45.0,1.0,1.0,,,,9,0,2.0,0,1.0,,3.0,10
2600.0,380.0,78.0,3.0,2.0,1.0,5.0,87.0,10,3,5.0,1,2.0,1.0,3.0,15
1550.0,200.0,60.0,,,,,,5,0,,0,2.0,,2.0,5
10500.0,1000.0,220.0,3.0,2.0,4.0,5.0,22.0,1,0,5.0,1,3.0,1.0,1.0,1
3500.0,400.0,80.0,2.0,2.0,1.0,,,0,0,4.0,1,2.0,,1.0,0
2000.0,160.0,72.0,3.0,2.0,,4.0,252.0,4,1,5.0,0,2.0,1.0,1.0,5
8640.0,780.0,220.0,4.0,2.0,2.0,10.0,128.0,4,1,6.0,1,3.0,2.0,1.0,5
8510.0,1000.0,233.0,2.0,1.0,1.0,14.0,33.0,13,1,3.0,1,3.0,2.0,1.0,14
3330.0,520.0,76.0,2.0,2.0,1.0,2.0,22.0,6,1,4.0,1,2.0,1.0,1.0,7
1760.0,270.0,45.0,2.0,1.0,,,,15,3,3.0,0,1.0,,2.0,18
4562.0,350.0,110.0,3.0,3.0,1.0,30.0,,4,1,6.0,1,3.0,3.0,1.0,6
2790.0,170.0,50.0,1.0,2.0,,7.0,42.0,17,0,3.0,0,1.0,2.0,2.0,17
2150.0,230.0,50.0,1.0,1.0,1.0,,,17,1,2.0,1,1.0,,2.0,18
2600.0,,105.0,3.0,2.0,1.0,0.0,476.0,11,1,5.0,1,3.0,1.0,1.0,12
1800.0,200.0,51.0,1.0,1.0,,0.0,407.0,11,1,2.0,0,2.0,1.0,3.0,12
2550.0,440.0,65.0,2.0,2.0,1.0,3.0,71.0,7,1,4.0,1,2.0,1.0,2.0,8
2500.0,200.0,39.0,1.0,,,5.0,,10,3,,0,1.0,1.0,1.0,14
3280.0,150.0,84.0,3.0,2.0,1.0,20.0,60.0,5,0,5.0,1,2.0,2.0,1.0,5
6878.0,600.0,175.0,3.0,3.0,2.0,20.0,39.0,9,0,6.0,1,3.0,2.0,1.0,9
5100.0,350.0,110.0,2.0,2.0,1.0,0.0,98.0,6,0,4.0,1,3.0,1.0,1.0,6
2500.0,250.0,73.0,3.0,2.0,,0.0,100.0,0,0,5.0,0,2.0,1.0,2.0,0
1600.0,,29.0,1.0,1.0,1.0,15.0,479.0,9,0,2.0,1,1.0,2.0,1.0,9
2775.0,350.0,170.0,2.0,2.0,1.0,52.0,74.0,0,0,4.0,1,3.0,3.0,2.0,0
6750.0,350.0,240.0,3.0,3.0,1.0,,,4,4,6.0,1,3.0,,1.0,10
2804.0,300.0,62.0,2.0,2.0,1.0,0.0,54.0,12,0,4.0,1,2.0,1.0,2.0,12
3150.0,450.0,80.0,2.0,2.0,1.0,3.0,67.0,3,1,4.0,1,2.0,1.0,1.0,5
2109.0,150.0,31.0,1.0,1.0,,0.0,135.0,8,0,2.0,0,1.0,1.0,1.0,9
4070.0,600.0,110.0,2.0,2.0,1.0,12.0,44.0,4,1,4.0,1,3.0,2.0,1.0,5
2000.0,280.0,60.0,2.0,2.0,,1.0,86.0,18,4,4.0,0,2.0,1.0,2.0,22
7400.0,1100.0,200.0,2.0,2.0,2.0,25.0,,1,0,4.0,1,3.0,3.0,1.0,1
2400.0,250.0,67.0,2.0,2.0,,0.0,131.0,4,2,4.0,0,2.0,1.0,3.0,6
2300.0,160.0,55.0,1.0,1.0,,10.0,148.0,8,0,2.0,0,2.0,2.0,1.0,9
2900.0,350.0,120.0,2.0,2.0,,8.0,104.0,12,4,4.0,0,3.0,2.0,1.0,17
6660.0,420.0,135.0,3.0,2.0,2.0,6.0,66.0,2,0,5.0,1,3.0,2.0,1.0,2
2600.0,160.0,38.0,1.0,1.0,1.0,0.0,45.0,4,1,2.0,1,1.0,1.0,1.0,6
